name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
drift_nonword_t[34951],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34952],6e-06,3.1e-07,1.7e-06,3.6e-06,5.8e-06,9e-06,29.0,6.2e-05,1.1
drift_nonword_t[34953],0.00027,1.4e-05,7.5e-05,0.00016,0.00026,0.0004,29.0,6.2e-05,1.1
drift_nonword_t[34954],0.00035,1.8e-05,0.0001,0.00021,0.00034,0.00053,29.0,6.2e-05,1.1
drift_nonword_t[34955],0.14,0.0072,0.039,0.082,0.13,0.21,29.0,6.2e-05,1.1
drift_nonword_t[34956],0.00074,3.8e-05,0.00021,0.00044,0.00071,0.0011,29.0,6.2e-05,1.1
drift_nonword_t[34957],2.1e-07,1.1e-08,5.8e-08,1.2e-07,2e-07,3.1e-07,29.0,6.2e-05,1.1
drift_nonword_t[34958],4.6e-05,2.4e-06,1.3e-05,2.7e-05,4.4e-05,6.9e-05,29.0,6.2e-05,1.1
drift_nonword_t[34959],1.6e-05,8.5e-07,4.6e-06,9.6e-06,1.6e-05,2.4e-05,29.0,6.2e-05,1.1
drift_nonword_t[34960],1.6,0.084,0.46,0.96,1.6,2.4,29.0,6.2e-05,1.1
drift_nonword_t[34961],0.0011,6e-05,0.00032,0.00068,0.0011,0.0017,29.0,6.2e-05,1.1
drift_nonword_t[34962],0.00043,2.2e-05,0.00012,0.00025,0.00041,0.00064,29.0,6.2e-05,1.1
drift_nonword_t[34963],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34964],0.0018,9.1e-05,0.00049,0.001,0.0017,0.0026,29.0,6.2e-05,1.1
drift_nonword_t[34965],6.1e-05,3.2e-06,1.7e-05,3.6e-05,5.9e-05,9.2e-05,29.0,6.2e-05,1.1
drift_nonword_t[34966],1e-05,5.4e-07,2.9e-06,6.2e-06,1e-05,1.6e-05,29.0,6.2e-05,1.1
drift_nonword_t[34967],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34968],1.7,0.086,0.47,0.98,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34969],5e-06,2.6e-07,1.4e-06,3e-06,4.9e-06,7.6e-06,29.0,6.2e-05,1.1
drift_nonword_t[34970],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34971],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34972],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34973],1.7e-05,8.7e-07,4.7e-06,9.9e-06,1.6e-05,2.5e-05,29.0,6.2e-05,1.1
drift_nonword_t[34974],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34975],0.00035,1.9e-05,0.0001,0.00021,0.00034,0.00053,29.0,6.2e-05,1.1
drift_nonword_t[34976],0.00045,2.3e-05,0.00013,0.00027,0.00043,0.00067,29.0,6.2e-05,1.1
drift_nonword_t[34977],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34978],0.0021,0.00011,0.00058,0.0012,0.002,0.0031,29.0,6.2e-05,1.1
drift_nonword_t[34979],2.5e-05,1.3e-06,7.1e-06,1.5e-05,2.4e-05,3.8e-05,29.0,6.2e-05,1.1
drift_nonword_t[34980],1.2,0.06,0.33,0.68,1.1,1.7,29.0,6.2e-05,1.1
drift_nonword_t[34981],9e-05,4.7e-06,2.5e-05,5.3e-05,8.7e-05,0.00014,29.0,6.2e-05,1.1
drift_nonword_t[34982],6.3e-09,3.3e-10,1.8e-09,3.7e-09,6e-09,9.4e-09,29.0,6.2e-05,1.1
drift_nonword_t[34983],2.2e-07,1.2e-08,6.3e-08,1.3e-07,2.2e-07,3.4e-07,29.0,6.2e-05,1.1
drift_nonword_t[34984],1.7,0.086,0.47,0.98,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34985],0.00021,1.1e-05,5.9e-05,0.00012,0.0002,0.00032,29.0,6.2e-05,1.1
drift_nonword_t[34986],2.9e-09,1.5e-10,8.2e-10,1.7e-09,2.8e-09,4.4e-09,29.0,6.2e-05,1.1
drift_nonword_t[34987],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34988],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34989],0.048,0.0025,0.014,0.028,0.046,0.072,29.0,6.2e-05,1.1
drift_nonword_t[34990],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34991],0.00013,6.9e-06,3.7e-05,7.8e-05,0.00013,0.0002,29.0,6.2e-05,1.1
drift_nonword_t[34992],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34993],1.6e-06,8.4e-08,4.5e-07,9.5e-07,1.5e-06,2.4e-06,29.0,6.2e-05,1.1
drift_nonword_t[34994],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34995],9.9e-07,5.1e-08,2.8e-07,5.8e-07,9.5e-07,1.5e-06,29.0,6.2e-05,1.1
drift_nonword_t[34996],0.00039,2e-05,0.00011,0.00023,0.00037,0.00058,29.0,6.2e-05,1.1
drift_nonword_t[34997],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[34998],1.7e-07,8.7e-09,4.7e-08,9.9e-08,1.6e-07,2.5e-07,29.0,6.2e-05,1.1
drift_nonword_t[34999],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35000],6.8e-05,3.5e-06,1.9e-05,4e-05,6.5e-05,0.0001,29.0,6.2e-05,1.1
drift_nonword_t[35001],6.4e-06,3.3e-07,1.8e-06,3.8e-06,6.2e-06,9.6e-06,29.0,6.2e-05,1.1
drift_nonword_t[35002],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35003],1.5,0.078,0.42,0.89,1.4,2.2,29.0,6.2e-05,1.1
drift_nonword_t[35004],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35005],6.6e-06,3.4e-07,1.9e-06,3.9e-06,6.3e-06,9.9e-06,29.0,6.2e-05,1.1
drift_nonword_t[35006],5.7e-06,3e-07,1.6e-06,3.4e-06,5.5e-06,8.7e-06,29.0,6.2e-05,1.1
drift_nonword_t[35007],1.1e-05,5.9e-07,3.2e-06,6.7e-06,1.1e-05,1.7e-05,29.0,6.2e-05,1.1
drift_nonword_t[35008],9.6e-06,5e-07,2.7e-06,5.7e-06,9.3e-06,1.4e-05,29.0,6.2e-05,1.1
drift_nonword_t[35009],6.4e-05,3.4e-06,1.8e-05,3.8e-05,6.2e-05,9.7e-05,29.0,6.2e-05,1.1
drift_nonword_t[35010],1.7e-05,8.8e-07,4.8e-06,1e-05,1.6e-05,2.5e-05,29.0,6.2e-05,1.1
drift_nonword_t[35011],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35012],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35013],0.22,0.012,0.063,0.13,0.22,0.34,29.0,6.2e-05,1.1
drift_nonword_t[35014],0.00044,2.3e-05,0.00012,0.00026,0.00043,0.00067,29.0,6.2e-05,1.1
drift_nonword_t[35015],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35016],3.4e-08,1.8e-09,9.7e-09,2e-08,3.3e-08,5.2e-08,29.0,6.2e-05,1.1
drift_nonword_t[35017],0.0012,6.1e-05,0.00033,0.0007,0.0011,0.0018,29.0,6.2e-05,1.1
drift_nonword_t[35018],6.8e-09,3.6e-10,1.9e-09,4e-09,6.6e-09,1e-08,29.0,6.2e-05,1.1
drift_nonword_t[35019],0.00015,7.9e-06,4.3e-05,9e-05,0.00015,0.00023,29.0,6.2e-05,1.1
drift_nonword_t[35020],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35021],0.03,0.0016,0.0085,0.018,0.029,0.045,29.0,6.2e-05,1.1
drift_nonword_t[35022],6.1e-05,3.2e-06,1.7e-05,3.6e-05,5.9e-05,9.2e-05,29.0,6.2e-05,1.1
drift_nonword_t[35023],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35024],1.9e-06,1e-07,5.5e-07,1.2e-06,1.9e-06,2.9e-06,29.0,6.2e-05,1.1
drift_nonword_t[35025],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35026],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35027],3.6e-07,1.9e-08,1e-07,2.2e-07,3.5e-07,5.5e-07,29.0,6.2e-05,1.1
drift_nonword_t[35028],1.2e-05,6.1e-07,3.3e-06,7e-06,1.1e-05,1.8e-05,29.0,6.2e-05,1.1
drift_nonword_t[35029],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35030],1.4,0.075,0.4,0.85,1.4,2.2,29.0,6.2e-05,1.1
drift_nonword_t[35031],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35032],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35033],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35034],3.3e-05,1.7e-06,9.2e-06,1.9e-05,3.1e-05,4.9e-05,29.0,6.2e-05,1.1
drift_nonword_t[35035],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35036],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35037],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35038],2.1e-05,1.1e-06,6.1e-06,1.3e-05,2.1e-05,3.2e-05,29.0,6.2e-05,1.1
drift_nonword_t[35039],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35040],1.3e-07,6.6e-09,3.6e-08,7.5e-08,1.2e-07,1.9e-07,29.0,6.2e-05,1.1
drift_nonword_t[35041],2.1e-05,1.1e-06,5.9e-06,1.2e-05,2e-05,3.2e-05,29.0,6.2e-05,1.1
drift_nonword_t[35042],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35043],0.0012,6.1e-05,0.00033,0.00069,0.0011,0.0018,29.0,6.2e-05,1.1
drift_nonword_t[35044],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35045],0.00064,3.3e-05,0.00018,0.00038,0.00062,0.00096,29.0,6.2e-05,1.1
drift_nonword_t[35046],6.3e-07,3.3e-08,1.8e-07,3.7e-07,6e-07,9.4e-07,29.0,6.2e-05,1.1
drift_nonword_t[35047],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35048],9.3e-05,4.8e-06,2.6e-05,5.5e-05,9e-05,0.00014,29.0,6.2e-05,1.1
drift_nonword_t[35049],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35050],7.8e-05,4.1e-06,2.2e-05,4.6e-05,7.5e-05,0.00012,29.0,6.2e-05,1.1
drift_nonword_t[35051],2.2e-05,1.1e-06,6.1e-06,1.3e-05,2.1e-05,3.3e-05,29.0,6.2e-05,1.1
drift_nonword_t[35052],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35053],6.4e-06,3.4e-07,1.8e-06,3.8e-06,6.2e-06,9.7e-06,29.0,6.2e-05,1.1
drift_nonword_t[35054],2.9e-05,1.5e-06,8.3e-06,1.7e-05,2.8e-05,4.4e-05,29.0,6.2e-05,1.1
drift_nonword_t[35055],0.00023,1.2e-05,6.6e-05,0.00014,0.00022,0.00035,29.0,6.2e-05,1.1
drift_nonword_t[35056],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35057],2.9e-05,1.5e-06,8.2e-06,1.7e-05,2.8e-05,4.4e-05,29.0,6.2e-05,1.1
drift_nonword_t[35058],2e-05,1.1e-06,5.8e-06,1.2e-05,2e-05,3.1e-05,29.0,6.2e-05,1.1
drift_nonword_t[35059],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35060],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35061],0.015,0.00077,0.0041,0.0087,0.014,0.022,29.0,6.2e-05,1.1
drift_nonword_t[35062],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35063],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35064],0.0018,9.3e-05,0.0005,0.0011,0.0017,0.0027,29.0,6.2e-05,1.1
drift_nonword_t[35065],0.001,5.3e-05,0.00029,0.00061,0.00099,0.0015,29.0,6.2e-05,1.1
drift_nonword_t[35066],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35067],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35068],5.8e-05,3.1e-06,1.7e-05,3.5e-05,5.7e-05,8.8e-05,29.0,6.2e-05,1.1
drift_nonword_t[35069],7.1e-08,3.7e-09,2e-08,4.2e-08,6.9e-08,1.1e-07,29.0,6.2e-05,1.1
drift_nonword_t[35070],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35071],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35072],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35073],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35074],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35075],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35076],1.6,0.082,0.44,0.93,1.5,2.4,29.0,6.2e-05,1.1
drift_nonword_t[35077],4.2e-05,2.2e-06,1.2e-05,2.5e-05,4.1e-05,6.4e-05,29.0,6.2e-05,1.1
drift_nonword_t[35078],2.8e-08,1.5e-09,7.9e-09,1.7e-08,2.7e-08,4.2e-08,29.0,6.2e-05,1.1
drift_nonword_t[35079],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35080],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35081],5.6e-05,2.9e-06,1.6e-05,3.3e-05,5.4e-05,8.4e-05,29.0,6.2e-05,1.1
drift_nonword_t[35082],1.5,0.078,0.42,0.89,1.4,2.3,29.0,6.2e-05,1.1
drift_nonword_t[35083],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35084],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35085],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35086],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35087],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35088],1.7e-06,8.7e-08,4.7e-07,9.9e-07,1.6e-06,2.5e-06,29.0,6.2e-05,1.1
drift_nonword_t[35089],0.00015,7.6e-06,4.1e-05,8.6e-05,0.00014,0.00022,29.0,6.2e-05,1.1
drift_nonword_t[35090],1.5,0.079,0.43,0.9,1.5,2.3,29.0,6.2e-05,1.1
drift_nonword_t[35091],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35092],0.00045,2.3e-05,0.00013,0.00026,0.00043,0.00067,29.0,6.2e-05,1.1
drift_nonword_t[35093],0.00094,4.9e-05,0.00027,0.00056,0.00091,0.0014,29.0,6.2e-05,1.1
drift_nonword_t[35094],3.7e-07,1.9e-08,1e-07,2.2e-07,3.5e-07,5.5e-07,29.0,6.2e-05,1.1
drift_nonword_t[35095],0.029,0.0015,0.0081,0.017,0.028,0.043,29.0,6.2e-05,1.1
drift_nonword_t[35096],0.0057,0.0003,0.0016,0.0034,0.0055,0.0085,29.0,6.2e-05,1.1
drift_nonword_t[35097],3.2e-05,1.7e-06,9e-06,1.9e-05,3.1e-05,4.8e-05,29.0,6.2e-05,1.1
drift_nonword_t[35098],0.00056,2.9e-05,0.00016,0.00033,0.00055,0.00085,29.0,6.2e-05,1.1
drift_nonword_t[35099],7e-05,3.6e-06,2e-05,4.1e-05,6.7e-05,0.0001,29.0,6.2e-05,1.1
drift_nonword_t[35100],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35101],1.6,0.082,0.45,0.94,1.5,2.4,29.0,6.2e-05,1.1
drift_nonword_t[35102],0.00015,8.1e-06,4.4e-05,9.1e-05,0.00015,0.00023,29.0,6.2e-05,1.1
drift_nonword_t[35103],1.3e-07,6.8e-09,3.7e-08,7.7e-08,1.3e-07,2e-07,29.0,6.2e-05,1.1
drift_nonword_t[35104],0.0094,0.00049,0.0027,0.0056,0.0091,0.014,29.0,6.2e-05,1.1
drift_nonword_t[35105],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35106],0.00028,1.5e-05,8e-05,0.00017,0.00027,0.00043,29.0,6.2e-05,1.1
drift_nonword_t[35107],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35108],4e-05,2.1e-06,1.1e-05,2.4e-05,3.9e-05,6.1e-05,29.0,6.2e-05,1.1
drift_nonword_t[35109],0.0003,1.5e-05,8.3e-05,0.00018,0.00029,0.00045,29.0,6.2e-05,1.1
drift_nonword_t[35110],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35111],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35112],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35113],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35114],1.6,0.085,0.46,0.96,1.6,2.4,29.0,6.2e-05,1.1
drift_nonword_t[35115],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35116],0.00027,1.4e-05,7.7e-05,0.00016,0.00026,0.00041,29.0,6.2e-05,1.1
drift_nonword_t[35117],1.5,0.077,0.42,0.87,1.4,2.2,29.0,6.2e-05,1.1
drift_nonword_t[35118],4.1e-05,2.1e-06,1.2e-05,2.4e-05,3.9e-05,6.1e-05,29.0,6.2e-05,1.1
drift_nonword_t[35119],1.6,0.086,0.47,0.98,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35120],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35121],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35122],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35123],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35124],0.00031,1.6e-05,8.7e-05,0.00018,0.0003,0.00046,29.0,6.2e-05,1.1
drift_nonword_t[35125],3.3e-05,1.7e-06,9.4e-06,2e-05,3.2e-05,5e-05,29.0,6.2e-05,1.1
drift_nonword_t[35126],0.021,0.0011,0.006,0.013,0.02,0.032,29.0,6.2e-05,1.1
drift_nonword_t[35127],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35128],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35129],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35130],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35131],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35132],2.1e-05,1.1e-06,6e-06,1.3e-05,2e-05,3.2e-05,29.0,6.2e-05,1.1
drift_nonword_t[35133],7.1e-06,3.7e-07,2e-06,4.2e-06,6.9e-06,1.1e-05,29.0,6.2e-05,1.1
drift_nonword_t[35134],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35135],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35136],0.71,0.037,0.2,0.42,0.69,1.1,29.0,6.2e-05,1.1
drift_nonword_t[35137],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35138],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35139],1.6,0.082,0.44,0.93,1.5,2.4,29.0,6.2e-05,1.1
drift_nonword_t[35140],0.0002,1e-05,5.6e-05,0.00012,0.00019,0.0003,29.0,6.2e-05,1.1
drift_nonword_t[35141],0.00017,9e-06,4.9e-05,0.0001,0.00017,0.00026,29.0,6.2e-05,1.1
drift_nonword_t[35142],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35143],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35144],0.00063,3.3e-05,0.00018,0.00037,0.0006,0.00094,29.0,6.2e-05,1.1
drift_nonword_t[35145],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35146],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35147],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35148],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35149],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35150],0.0011,5.8e-05,0.00031,0.00065,0.0011,0.0017,29.0,6.2e-05,1.1
drift_nonword_t[35151],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35152],5.9e-06,3.1e-07,1.7e-06,3.5e-06,5.7e-06,8.9e-06,29.0,6.2e-05,1.1
drift_nonword_t[35153],1.7e-07,9.1e-09,4.9e-08,1e-07,1.7e-07,2.6e-07,29.0,6.2e-05,1.1
drift_nonword_t[35154],1.3e-05,6.8e-07,3.7e-06,7.7e-06,1.3e-05,2e-05,29.0,6.2e-05,1.1
drift_nonword_t[35155],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35156],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35157],0.091,0.0048,0.026,0.054,0.088,0.14,29.0,6.2e-05,1.1
drift_nonword_t[35158],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35159],0.0013,6.9e-05,0.00037,0.00078,0.0013,0.002,29.0,6.2e-05,1.1
drift_nonword_t[35160],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35161],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35162],7e-05,3.6e-06,2e-05,4.1e-05,6.7e-05,0.0001,29.0,6.2e-05,1.1
drift_nonword_t[35163],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35164],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35165],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35166],5.9e-07,3.1e-08,1.7e-07,3.5e-07,5.7e-07,8.8e-07,29.0,6.2e-05,1.1
drift_nonword_t[35167],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35168],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35169],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35170],0.00064,3.3e-05,0.00018,0.00038,0.00062,0.00096,29.0,6.2e-05,1.1
drift_nonword_t[35171],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35172],0.00038,2e-05,0.00011,0.00022,0.00036,0.00057,29.0,6.2e-05,1.1
drift_nonword_t[35173],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35174],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35175],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35176],5.7e-05,3e-06,1.6e-05,3.4e-05,5.5e-05,8.6e-05,29.0,6.2e-05,1.1
drift_nonword_t[35177],0.0012,6.4e-05,0.00034,0.00072,0.0012,0.0018,29.0,6.2e-05,1.1
drift_nonword_t[35178],6.7e-06,3.5e-07,1.9e-06,4e-06,6.4e-06,1e-05,29.0,6.2e-05,1.1
drift_nonword_t[35179],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35180],5.8e-05,3e-06,1.6e-05,3.4e-05,5.6e-05,8.7e-05,29.0,6.2e-05,1.1
drift_nonword_t[35181],0.0047,0.00025,0.0013,0.0028,0.0046,0.0071,29.0,6.2e-05,1.1
drift_nonword_t[35182],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35183],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35184],1.6,0.086,0.46,0.97,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35185],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35186],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35187],0.00015,7.6e-06,4.1e-05,8.6e-05,0.00014,0.00022,29.0,6.2e-05,1.1
drift_nonword_t[35188],0.0002,1e-05,5.6e-05,0.00012,0.00019,0.0003,29.0,6.2e-05,1.1
drift_nonword_t[35189],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35190],3.5e-10,1.8e-11,9.9e-11,2.1e-10,3.4e-10,5.3e-10,29.0,6.2e-05,1.1
drift_nonword_t[35191],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35192],1.7,0.086,0.47,0.98,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35193],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35194],1.7,0.087,0.47,0.99,1.6,2.5,29.0,6.2e-05,1.1
drift_nonword_t[35195],0.00049,2.6e-05,0.00014,0.00029,0.00048,0.00074,29.0,6.2e-05,1.1
