name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
ndt_t[32296],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32297],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32298],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32299],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32300],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32301],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32302],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32303],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32304],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32305],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32306],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32307],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32308],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32309],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32310],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32311],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32312],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32313],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32314],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32315],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32316],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32317],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32318],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32319],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32320],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32321],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32322],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32323],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32324],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32325],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32326],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32327],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32328],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32329],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32330],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32331],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32332],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32333],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32334],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32335],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32336],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32337],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32338],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32339],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32340],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32341],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32342],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32343],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32344],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32345],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32346],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32347],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32348],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32349],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32350],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32351],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32352],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32353],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32354],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32355],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32356],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32357],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32358],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32359],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32360],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32361],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32362],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32363],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32364],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32365],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32366],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32367],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32368],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32369],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32370],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32371],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32372],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[32373],0.29,0.0032,0.015,0.28,0.29,0.31,22.0,0.00023,1.1
ndt_t[34947],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34948],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34949],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34950],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34951],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34952],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34953],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34954],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34955],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34956],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34957],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34958],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34959],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34960],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34961],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34962],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34963],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34964],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34965],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34966],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34967],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34968],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34969],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34970],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34971],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34972],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34973],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34974],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34975],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34976],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34977],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34978],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34979],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34980],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34981],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34982],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34983],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34984],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34985],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34986],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34987],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34988],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34989],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34990],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34991],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34992],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34993],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34994],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34995],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34996],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34997],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34998],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[34999],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35000],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35001],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35002],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35003],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35004],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35005],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35006],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35007],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35008],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35009],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35010],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35011],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35012],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35013],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35014],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35015],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35016],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35017],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35018],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35019],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35020],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35021],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35022],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35023],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35024],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35025],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35026],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35027],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35028],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35029],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35030],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35031],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35032],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35033],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35034],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35035],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35036],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35037],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35038],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35039],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35040],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35041],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35042],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35043],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35044],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35045],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35046],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35047],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35048],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35049],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35050],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35051],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35052],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35053],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35054],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35055],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35056],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35057],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35058],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35059],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35060],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35061],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35062],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35063],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35064],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35065],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35066],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35067],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35068],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35069],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35070],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35071],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35072],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35073],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35074],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35075],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35076],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35077],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35078],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35079],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35080],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35081],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35082],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35083],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35084],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35085],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35086],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35087],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35088],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35089],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35090],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35091],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35092],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35093],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35094],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35095],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35096],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35097],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35098],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35099],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35100],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35101],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35102],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35103],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35104],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35105],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35106],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35107],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35108],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35109],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35110],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35111],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35112],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35113],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35114],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35115],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35116],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35117],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35118],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35119],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35120],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35121],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35122],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35123],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35124],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35125],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35126],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35127],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35128],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35129],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35130],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35131],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35132],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35133],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35134],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35135],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35136],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35137],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35138],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35139],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35140],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35141],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35142],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35143],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35144],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35145],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35146],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35147],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35148],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35149],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35150],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35151],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35152],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35153],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35154],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35155],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35156],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35157],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35158],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35159],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35160],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35161],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35162],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35163],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35164],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
